tmem230a	NM_001004006	chr10	+	19017284	19021576	19017891	19020476	4	19017284,19017867,19020124,19020335,	19017321,19017990,19020247,19021576,
dmtn	NM_001201409	chr10	+	20108431	20147593	20128266	20146544	16	20108431,20128215,20128604,20131785,20132788,20134747,20136099,20136256,20137764,20138045,20140022,20140717,20140905,20144138,20144441,20146430,	20108639,20128275,20128667,20131941,20132833,20134880,20136144,20136400,20137874,20138151,20140087,20140766,20140913,20144204,20144522,20147593,
xpo7	NM_001128230	chr10	+	20070177	20101181	20070196	20099485	28	20070177,20074911,20075217,20075389,20076540,20076759,20076968,20080419,20080617,20081918,20083035,20083779,20084049,20085154,20087227,20087384,20087590,20087969,20088621,20088854,20089532,20089733,20091260,20091574,20093249,20093887,20097601,20099391,	20070214,20075058,20075311,20075556,20076606,20076864,20077134,20080493,20080737,20082065,20083208,20083973,20084155,20085290,20087301,20087465,20087654,20088078,20088728,20088943,20089640,20089816,20091475,20091713,20093410,20093986,20097729,20101181,
pbdc1	NM_001002704	chr10	-	20103253	20106024	20103832	20105982	6	20103253,20104301,20105098,20105328,20105487,20105952,	20103945,20104413,20105239,20105388,20105553,20106024,
sfrp1b	NM_001083571	chr10	-	20351412	20356949	20351872	20356849	3	20351412,20354599,20356353,	20352198,20354680,20356949,
loxl2a	NM_001099244	chr10	-	20407887	20445549	20407887	20445549	13	20407887,20409390,20410340,20410555,20413529,20414398,20419643,20419919,20424025,20426408,20428939,20443820,20445281,	20407955,20409502,20410477,20410671,20413770,20414564,20419811,20420071,20424209,20426625,20429148,20443996,20445549,
golga7	NM_001105599	chr10	+	20364387	20372141	20364426	20370085	6	20364387,20365199,20368578,20368808,20370040,20371259,	20364435,20365322,20368731,20368910,20370097,20372141,
plpp5	NM_001002211	chr10	-	20527426	20537000	20527779	20534965	8	20527426,20529343,20531093,20531476,20532754,20532973,20534894,20536790,	20527949,20529514,20531218,20531540,20532845,20533082,20535007,20537000,
kcnip3b	NM_200782	chr10	-	20654733	20706109	20655032	20706030	10	20654733,20660212,20660353,20661215,20661565,20664833,20664982,20665108,20696331,20706024,	20655080,20660275,20660458,20661323,20661636,20664903,20665108,20665109,20696512,20706109,
sprn2	NM_001007780	chr10	-	20635970	20639084	20636651	20637059	2	20635970,20639045,	20637071,20639084,
avd	NM_001201442	chr10	-	21359102	21362071	21359250	21362001	4	21359102,21359388,21361613,21361911,	21359293,21359509,21361824,21362071,
fbxw11b	NM_213504	chr10	+	21444664	21470590	21444692	21465558	13	21444664,21449199,21451897,21452311,21452733,21456366,21458966,21459258,21461934,21462539,21463374,21465396,21469714,	21444731,21449259,21452138,21452498,21452824,21456504,21459085,21459508,21462053,21462650,21463453,21465561,21470590,
trpc7a	NM_001289879	chr10	+	21395287	21429039	21395297	21428998	11	21395287,21409732,21416430,21416723,21419072,21419476,21422402,21422679,21422974,21423137,21428858,	21396050,21409915,21416595,21416940,21419306,21419741,21422598,21422901,21423052,21423213,21429039,
fgf18b	NM_001012379	chr10	-	21474444	21484065	21474444	21484065	5	21474444,21477317,21480942,21481222,21484033,	21474729,21477424,21481120,21481262,21484065,
etf1b	NM_201460	chr10	+	21434719	21443771	21435243	21442397	11	21434719,21435220,21436755,21437151,21440161,21440391,21440666,21440979,21441249,21442085,21442314,	21434882,21435329,21436931,21437291,21440300,21440582,21440796,21441150,21441314,21442233,21443771,
zgc:165539	NM_001111176	chr10	-	21541924	21545091	21541982	21544097	6	21541924,21542891,21543596,21544325,21544845,21544988,	21542540,21543422,21544290,21544345,21544901,21545091,
pcdh1g30	NM_001024126	chr10	+	21801029	21820060	21801042	21818583	4	21801029,21812550,21816336,21818353,	21803484,21812609,21816455,21820060,
cbln17	NM_001326525	chr10	+	21867306	21870459	21867336	21870220	5	21867306,21867678,21869226,21869729,21869936,	21867523,21867720,21869289,21869858,21870459,
pcdh1gc6	NM_001012657	chr10	+	21793669	21820060	21793669	21818583	4	21793669,21812550,21816336,21818353,	21796108,21812609,21816455,21820060,
pcdh1g32	NM_001024128	chr10	+	21807496	21820060	21807583	21818583	4	21807496,21812550,21816336,21818353,	21810013,21812609,21816455,21820060,
pcdh1g31	NM_001024127	chr10	+	21804771	21820060	21804811	21818583	4	21804771,21812550,21816336,21818353,	21807259,21812609,21816455,21820060,
pcdh1g29	NM_001024125	chr10	+	21797275	21820060	21797304	21818583	4	21797275,21812550,21816336,21818353,	21799746,21812609,21816455,21820060,
pcdh1g22	NM_212658	chr10	+	21776910	21820060	21777021	21818583	4	21776910,21812550,21816336,21818353,	21779448,21812609,21816455,21820060,
pcdh1g33	NM_001109736	chr10	+	21783212	21820060	21783367	21818583	5	21783212,21812550,21814608,21816336,21818353,	21785818,21812609,21814662,21816455,21820060,
pcdh1g26	NM_001024124	chr10	+	21786673	21820060	21786673	21818583	4	21786673,21812550,21816336,21818353,	21789139,21812609,21816455,21820060,
pcdh1gc5	NM_001012656	chr10	+	21789953	21820060	21789977	21818583	4	21789953,21812550,21816336,21818353,	21792416,21812609,21816455,21820060,
npm1a	NM_199428	chr10	+	22034493	22045118	22034626	22044494	11	22034493,22035573,22035758,22035967,22036140,22036328,22041182,22041338,22041508,22041697,22044452,	22034666,22035653,22035878,22036061,22036247,22036366,22041249,22041416,22041607,22041772,22045118,
cldn7b	NM_131637	chr10	-	22144768	22150298	22145916	22150149	4	22144768,22147476,22147824,22149926,	22146091,22147561,22147989,22150298,
ugt5g2	NM_001199376	chr10	-	22083690	22086414	22083716	22086414	2	22083690,22086291,	22085198,22086414,
zgc:172339	NM_001111177	chr10	-	22501761	22506044	22503380	22506009	2	22501761,22505718,	22503956,22506044,
kdm6bb	NM_001030178	chr10	+	22724024	22763715	22743523	22760069	21	22724024,22743332,22743518,22744345,22745212,22745514,22745929,22747171,22747766,22751017,22751290,22753408,22753811,22754044,22754228,22754803,22755034,22757972,22758203,22758427,22760045,	22724209,22743415,22743642,22744420,22745408,22745727,22746064,22747525,22750303,22751144,22751396,22753614,22753918,22754113,22754377,22754918,22755222,22758114,22758330,22758598,22763715,
tmem88a	NM_205670	chr10	+	22772146	22779654	22775934	22779276	3	22772146,22775892,22778994,	22772310,22776300,22779654,
si:ch211-237l4.6	NM_001033091	chr10	+	22782521	22786446	22782521	22785956	2	22782521,22785801,	22782747,22786446,
pcolcea	NM_001030181	chr10	-	22789332	22803740	22789743	22803697	9	22789332,22790818,22791587,22791739,22793392,22794063,22794657,22796908,22803608,	22789874,22790989,22791668,22792077,22793529,22794188,22794916,22797017,22803740,
per1a	NM_001030183	chr10	-	22812523	22828302	22812523	22828302	18	22812523,22813127,22813488,22814108,22815223,22815634,22815987,22816306,22816535,22817788,22819460,22819690,22819877,22821526,22822615,22823740,22823970,22828102,	22812721,22813278,22813672,22814966,22815427,22815805,22816106,22816448,22816644,22818032,22819614,22819797,22819956,22821718,22822817,22823862,22824224,22828302,
zgc:103508	NM_001008605	chr10	+	22918383	22926042	22918580	22924938	6	22918383,22918682,22919502,22921884,22922195,22924873,	22918601,22918777,22919604,22922114,22922297,22926042,
rnasekb	NM_001045375	chr10	-	22916112	22918214	22916639	22918104	3	22916112,22917595,22918026,	22916784,22917678,22918214,
and3	NM_001025511	chr10	-	22848555	22854758	22848740	22854620	5	22848555,22850252,22850520,22850654,22854599,	22849355,22850407,22850562,22850709,22854758,
med11	NM_001160035	chr10	+	22912250	22916111	22912522	22915834	4	22912250,22912509,22915417,22915690,	22912336,22912592,22915548,22916111,
vamp2	NM_200005	chr10	-	22838380	22845484	22838701	22845259	5	22838380,22841394,22841619,22841876,22845257,	22838718,22841446,22841778,22841979,22845484,
ap4m1	NM_001002672	chr10	+	22854802	22862078	22855039	22861735	15	22854802,22855269,22855449,22855653,22855856,22856162,22857787,22857930,22858172,22858320,22858508,22859601,22859731,22859853,22861543,	22855097,22855355,22855556,22855750,22855967,22856243,22857850,22857997,22858226,22858427,22858600,22859646,22859782,22859971,22862078,
arrb2a	NM_214681	chr10	+	22891168	22907408	22891262	22906768	15	22891168,22891823,22891930,22892077,22893951,22894926,22895128,22895302,22896712,22896921,22897139,22898609,22906367,22906537,22906680,	22891285,22891854,22891991,22892122,22894148,22894986,22895196,22895438,22896797,22896994,22897277,22898693,22906444,22906592,22907408,
nle1	NM_001328516	chr10	-	23070751	23099869	23071706	23099619	13	23070751,23071824,23074095,23076195,23076474,23077666,23077886,23078730,23078938,23079583,23079751,23099484,23099794,	23071719,23071895,23074255,23076398,23076521,23077802,23078079,23078828,23079015,23079663,23079969,23099678,23099869,
nle1	NM_001328517	chr10	-	23070751	23099869	23071706	23099619	13	23070751,23071824,23074095,23076195,23076474,23077666,23077886,23078730,23078938,23079583,23079751,23099484,23099794,	23071719,23071895,23074255,23076398,23076521,23077802,23078079,23078828,23079015,23079663,23079969,23099635,23099869,
paxbp1	NM_001080183	chr10	+	24421975	24442551	24422095	24441991	18	24421975,24423758,24424226,24425154,24425603,24425864,24426897,24428807,24429461,24431409,24431616,24435348,24435603,24437119,24437318,24437920,24439784,24441873,	24422369,24423878,24424403,24425376,24425704,24426085,24427087,24428931,24429564,24431525,24431816,24435499,24435725,24437196,24437385,24438067,24439939,24442551,
ilk	NM_200571	chr10	-	24725258	24759539	24726784	24753213	13	24725258,24727021,24727640,24728759,24730422,24732726,24732955,24734390,24734632,24736021,24736797,24753124,24759493,	24726934,24727152,24727740,24728881,24730550,24732836,24733041,24734474,24734729,24736117,24736963,24753405,24759539,
vps36	NM_199977	chr10	+	24660170	24677416	24660224	24676867	14	24660170,24660566,24660785,24662308,24662638,24663664,24664068,24664185,24666030,24668779,24671319,24672588,24676616,24676785,	24660320,24660635,24660856,24662423,24662728,24663751,24664101,24664263,24666165,24668845,24671384,24672673,24676693,24677416,
timm10b	NM_001017829	chr10	-	24762210	24765949	24762428	24765811	3	24762210,24765576,24765784,	24762914,24765672,24765949,
smpd1	NM_001326536	chr10	-	24710469	24724366	24710871	24724136	6	24710469,24715989,24716451,24719344,24720814,24723923,	24711263,24716135,24716528,24719516,24721590,24724366,
tpte	NM_001025458	chr10	+	24690683	24707766	24692075	24707525	20	24690683,24690937,24692050,24692371,24692531,24692708,24694371,24694573,24695543,24695748,24695933,24697732,24697915,24700120,24700278,24700655,24705072,24705256,24707267,24707422,	24690855,24691069,24692125,24692449,24692579,24692870,24694491,24694673,24695607,24695813,24695994,24697814,24698004,24700182,24700359,24700761,24705170,24705352,24707338,24707766,
cd209	NM_001199373	chr10	-	24971428	25028518	24971543	24977277	8	24971428,24971783,24972259,24972520,24973026,24977242,24977653,25028426,	24971685,24971884,24972387,24972928,24973244,24977456,24977690,25028518,
mtnr1bb	NM_131394	chr10	-	25035458	25069155	25035462	25068694	3	25035458,25068498,25068829,	25036310,25068740,25069155,
grm5a	NM_001328710	chr10	+	25222366	25268326	25222384	25268267	8	25222366,25232121,25250366,25252409,25252844,25255209,25261406,25267393,	25223063,25232371,25250602,25252656,25253013,25255338,25262344,25268326,
kpna7	NM_213070	chr10	-	25214280	25217347	25214311	25217214	10	25214280,25214572,25214821,25215308,25215611,25215959,25216213,25216754,25216918,25217148,	25214401,25214719,25215004,25215542,25215875,25216042,25216481,25216841,25217059,25217347,
chordc1b	NM_200339	chr10	+	25205307	25213204	25205391	25213025	11	25205307,25205888,25206046,25209199,25209545,25209735,25209884,25210051,25212143,25212393,25212845,	25205455,25205938,25206103,25209351,25209649,25209794,25209955,25210157,25212263,25212456,25213204,
bach1b	NM_001020663	chr10	+	25369858	25382217	25371723	25381617	4	25369858,25371712,25373905,25381540,	25369892,25371963,25374077,25382217,
tmem135	NM_001089418	chr10	-	25312334	25328814	25313295	25328802	15	25312334,25316381,25317218,25318929,25319078,25319285,25319666,25321191,25321505,25321695,25323672,25323951,25325317,25325807,25328661,	25313428,25316449,25317317,25319006,25319142,25319453,25319736,25321359,25321547,25321742,25323738,25323985,25325410,25325935,25328814,
cct8	NM_201062	chr10	-	25329581	25342959	25329756	25342885	15	25329581,25330580,25333705,25333951,25334117,25336052,25336259,25336427,25338323,25338544,25338685,25339323,25339561,25340936,25342825,	25329828,25330700,25333870,25334023,25334233,25336140,25336326,25336606,25338461,25338606,25338866,25339473,25339641,25341027,25342959,
sod1	NM_131294	chr10	-	25694395	25699429	25694609	25699361	5	25694395,25694805,25697026,25697635,25699289,	25694717,25694923,25697096,25697732,25699429,
ugt5d1	NM_001177496	chr10	+	25726710	25729048	25727254	25728853	2	25726710,25727249,	25726728,25729048,
trpc4a	NM_001289882	chr10	-	25830272	25852517	25830272	25852502	10	25830272,25831616,25831912,25832189,25834221,25834504,25837123,25837356,25840845,25852124,	25830821,25831706,25831954,25832384,25834417,25834827,25837263,25837729,25841364,25852517,
trim3b	NM_001080168	chr10	-	26130855	26163989	26132489	26155849	12	26130855,26133587,26135159,26139212,26141047,26142138,26143650,26148140,26150151,26150783,26155715,26163830,	26132642,26133728,26135230,26139381,26141215,26142242,26144383,26148321,26150303,26151024,26155897,26163989,
trim47	NM_200284	chr10	+	26118141	26127056	26118184	26126445	9	26118141,26118620,26121510,26123263,26123484,26124530,26124651,26125913,26126444,	26118370,26118838,26121556,26123359,26123709,26124553,26124767,26126442,26127056,
fhdc3	NM_001077716	chr10	-	26190806	26202538	26191102	26200613	12	26190806,26194089,26194369,26194566,26194714,26194911,26196283,26196993,26197515,26197878,26200355,26202445,	26192230,26194254,26194487,26194637,26194822,26194982,26196384,26197079,26197615,26197940,26200880,26202538,
slc9a6b	NM_001113476	chr10	+	26571173	26596991	26571192	26596167	16	26571173,26573961,26576293,26576803,26578223,26578445,26581789,26582020,26583548,26583749,26583956,26587428,26588833,26589000,26591168,26595873,	26571463,26574161,26576371,26576880,26578336,26578551,26581931,26582126,26583637,26583863,26584068,26587582,26588864,26589086,26591274,26596991,
synj1	NM_001007030	chr10	+	26515945	26566452	26517229	26562525	30	26515945,26517205,26517537,26518972,26519434,26522738,26526294,26531636,26531858,26533068,26534198,26536090,26538372,26540361,26540674,26541114,26541343,26543166,26543438,26544519,26547256,26550939,26551101,26551346,26552933,26558580,26558701,26560156,26562504,26565595,	26516036,26517353,26517624,26519240,26519660,26522822,26526356,26531733,26532034,26533150,26534351,26536256,26538396,26540553,26540759,26541255,26541536,26543325,26543595,26544637,26547469,26551018,26551264,26551532,26553065,26558627,26558888,26560461,26562528,26566452,
tmtops3b	NM_001282375	chr10	+	26689261	26692712	26689261	26692712	5	26689261,26690622,26692183,26692482,26692636,	26689610,26690951,26692414,26692636,26692712,
fgf13b	NM_205702	chr10	-	26716615	26737586	26717854	26737522	5	26716615,26723258,26729611,26729821,26737491,	26717991,26723457,26729715,26729932,26737586,
htatsf1	NM_201203	chr10	+	26652866	26667243	26655095	26667055	10	26652866,26655095,26655354,26655686,26656124,26656428,26659184,26661442,26661935,26666776,	26652941,26655260,26655571,26655734,26656279,26656592,26659281,26661532,26662073,26667243,
f9b	NM_001040310	chr10	+	26747794	26757486	26747834	26757271	8	26747794,26750369,26750626,26750757,26753048,26753376,26755902,26756681,	26747901,26750539,26750651,26750871,26753183,26753675,26756026,26757486,
tm7sf2	NM_001008597	chr10	+	26972863	26978376	26973145	26978184	11	26972863,26973140,26973326,26973633,26974394,26974800,26976684,26976891,26977131,26977386,26978023,	26972892,26973206,26973523,26973688,26974589,26974904,26976804,26977060,26977212,26977509,26978376,
faub	NM_001017866	chr10	+	26990092	26991833	26990291	26991607	5	26990092,26990281,26990830,26991147,26991481,	26990180,26990366,26990975,26991203,26991833,
znhit2	NM_001077618	chr10	-	26982253	26985231	26982296	26983865	2	26982253,26985094,	26983906,26985231,
rab1bb	NM_001002129	chr10	+	26926634	26933708	26926910	26932561	6	26926634,26929224,26929378,26929567,26929935,26932366,	26926924,26929297,26929474,26929663,26930067,26933708,
cnih2	NM_001013524	chr10	-	27028031	27046639	27028722	27046345	6	27028031,27034550,27034780,27037824,27038073,27046264,	27028750,27034694,27034893,27037872,27038142,27046639,
wdr74	NM_001076563	chr10	+	27052679	27058983	27052752	27058713	10	27052679,27052948,27053142,27053393,27054567,27054795,27057573,27057964,27058320,27058542,	27052813,27053055,27053267,27053457,27054711,27054897,27057730,27058107,27058374,27058983,
mir192	NR_029930	chr10	+	27063353	27063438	27063438	27063438	1	27063353,	27063438,
uqcc3	NM_001202436	chr10	-	27006265	27009584	27006603	27009342	2	27006265,27009234,	27006732,27009584,
mir194a	NR_030107	chr10	+	27063173	27063257	27063257	27063257	1	27063173,	27063257,
ehd1b	NM_001004578	chr10	+	27068392	27093034	27068623	27092254	5	27068392,27074601,27089493,27091071,27091732,	27069024,27074699,27089906,27091236,27093034,
ints2	NM_001020542	chr10	-	27977372	28029016	27978359	28027490	25	27977372,27980431,27981071,27981525,27983273,27984422,27988335,27989575,27994387,27998126,28001017,28002708,28006093,28008366,28010818,28012994,28014272,28018025,28019535,28019812,28025312,28025818,28026901,28027197,28028638,	27978532,27980608,27981177,27981633,27983555,27984624,27988461,27989777,27994552,27998231,28001126,28002885,28006228,28008435,28010933,28013066,28014398,28018246,28019706,28019943,28025426,28025921,28027040,28027494,28029016,
rnft1	NM_213228	chr10	+	28160264	28169164	28160413	28168394	9	28160264,28161565,28162114,28162996,28164860,28165102,28166364,28166571,28168259,	28160439,28162005,28162191,28163097,28165014,28165261,28166430,28166673,28169164,
mir21-1	NR_030020	chr10	-	28198893	28199041	28199041	28199041	1	28198893,	28199041,
ptrh2	NM_001020535	chr10	+	28306746	28309313	28308391	28308922	2	28306746,28308389,	28306854,28309313,
btg3	NM_001326706	chr10	-	28370815	28380919	28371226	28377200	6	28370815,28371774,28376781,28377027,28380066,28380806,	28371439,28371976,28376919,28377234,28380142,28380919,
btg3	NM_001326708	chr10	-	28370815	28380919	28371226	28377200	5	28370815,28371774,28376781,28377027,28380806,	28371439,28371976,28376919,28377234,28380919,
btg3	NM_001326707	chr10	-	28370815	28380919	28371226	28377200	5	28370815,28371774,28376781,28377027,28380806,	28371439,28371976,28376919,28377251,28380919,
btg3	NM_001007351	chr10	-	28370815	28380919	28371189	28377200	5	28370815,28371831,28376781,28377027,28380806,	28371213,28371976,28376919,28377234,28380919,
alcama	NM_131000	chr10	-	28733020	28835770	28736908	28835611	16	28733020,28736875,28737255,28737650,28740666,28743751,28745536,28745766,28748728,28748974,28752224,28753858,28758965,28760951,28761347,28835553,	28733190,28736999,28737370,28737677,28740796,28743873,28745663,28745879,28748861,28749099,28752398,28753946,28759030,28761171,28761454,28835770,
zpld1a	NM_001302227	chr10	-	29112755	29120515	29113436	29120072	11	29112755,29113968,29114542,29116641,29116891,29117339,29118752,29119150,29119661,29119966,29120448,	29113612,29113998,29114639,29116813,29116972,29117437,29118825,29119332,29119882,29120137,29120515,
picalma	NM_200927	chr10	+	29138204	29225165	29138325	29223763	19	29138204,29166434,29168271,29172597,29174528,29174760,29179124,29179625,29184365,29185517,29185728,29187862,29201606,29204608,29205493,29205612,29214630,29216692,29223748,	29138455,29166577,29168347,29172700,29174622,29174872,29179231,29179667,29184451,29185641,29185868,29187960,29201714,29204704,29205524,29205712,29214690,29216797,29225165,
picalma	NM_001365261	chr10	+	29138204	29225165	29138325	29221058	21	29138204,29166434,29168271,29172597,29174528,29174760,29179124,29179625,29184365,29185517,29185728,29187862,29201606,29204587,29205493,29205612,29210339,29214630,29216692,29220965,29223748,	29138455,29166577,29168347,29172700,29174622,29174872,29179231,29179667,29184451,29185641,29185868,29187960,29201714,29204704,29205524,29205712,29210363,29214690,29216797,29221069,29225165,
picalma	NM_001365260	chr10	+	29137998	29225165	29138325	29221058	23	29137998,29138204,29166434,29168271,29172597,29174528,29174760,29179124,29179625,29182702,29184365,29185517,29185728,29187862,29199116,29201606,29204575,29205493,29205612,29214630,29216692,29220965,29223748,	29138091,29138455,29166577,29168347,29172700,29174622,29174872,29179231,29179667,29182714,29184451,29185641,29185868,29187960,29199197,29201714,29204704,29205524,29205712,29214690,29216797,29221069,29225165,
tmem126a	NM_001328432	chr10	-	29269997	29272757	29270149	29271992	5	29269997,29270899,29271596,29271879,29272637,	29270348,29271014,29271790,29272014,29272757,
tmem126a	NM_200798	chr10	-	29269997	29272757	29270149	29271992	5	29269997,29270899,29271596,29271879,29272637,	29270348,29271014,29271790,29271998,29272757,
ift46	NM_001346250	chr10	-	29735899	29744923	29736368	29744866	12	29735899,29736690,29736857,29738512,29738663,29738877,29739082,29740743,29741747,29742589,29742745,29744842,	29736461,29736776,29736918,29738579,29738782,29739006,29739176,29740818,29741896,29742666,29742839,29744923,
hspa8	NM_001110403	chr10	+	29849497	29853711	29850332	29853416	9	29849497,29850327,29850747,29851165,29851551,29852309,29852601,29852876,29853221,	29849582,29850537,29850953,29851318,29852107,29852512,29852800,29853109,29853711,
hyou1	NM_212703	chr10	+	29770230	29791464	29771262	29790772	24	29770230,29771256,29771903,29772127,29773147,29773408,29773574,29775357,29775606,29777453,29777678,29778332,29779286,29779564,29779789,29781443,29781611,29782119,29783693,29785571,29788186,29788399,29788775,29790722,	29770435,29771329,29771997,29772206,29773302,29773485,29773756,29775473,29775793,29777588,29777761,29778465,29779474,29779703,29779847,29781520,29781767,29782301,29783781,29785828,29788271,29788652,29788877,29791464,
zpr1	NM_213108	chr10	-	29820174	29831925	29820455	29831806	13	29820174,29820828,29823460,29824229,29825458,29825640,29826029,29828393,29828638,29829633,29831251,29831429,29831689,	29820575,29820894,29823550,29824340,29825548,29825711,29826156,29828516,29828725,29829704,29831342,29831591,29831925,
hist2h2l	NM_200117	chr10	-	29815643	29816467	29816046	29816427	1	29815643,	29816467,
h2afx1	NM_001005967	chr10	+	29816686	29817590	29816757	29817144	1	29816686,	29817590,
bsx	NM_214727	chr10	-	29890747	29892570	29890827	29892486	3	29890747,29891186,29892233,	29891067,29891377,29892570,
lim2.1	NM_001020556	chr10	-	29896273	29903165	29896382	29900526	5	29896273,29896775,29898162,29900351,29903052,	29896444,29896910,29898312,29900544,29903165,
tmem218	NM_200398	chr10	+	31222655	31230014	31223121	31229732	4	31222655,31223097,31223307,31229597,	31222780,31223231,31223410,31230014,
fez1	NM_213396	chr10	-	31738494	31782616	31739377	31772076	10	31738494,31751626,31751897,31752079,31757117,31760777,31762345,31764732,31771759,31782588,	31739394,31751692,31751973,31752160,31757392,31760943,31762432,31764832,31772129,31782616,
vps26bl	NM_001002415	chr10	-	31800220	31805918	31800438	31805690	6	31800220,31801704,31801967,31803588,31804254,31805467,	31800564,31801847,31802143,31803753,31804411,31805918,
thap12a	NM_213081	chr10	+	32058816	32064404	32058873	32064142	5	32058816,32059798,32060397,32061148,32062220,	32058962,32059919,32060475,32061185,32064404,
mogat2	NR_137172	chr10	-	32567623	32610776	32610776	32610776	4	32567623,32567955,32600763,32610669,	32567818,32568009,32601022,32610776,
mogat2	NM_001326700	chr10	-	32534813	32558917	32535320	32558892	6	32534813,32539025,32541501,32542409,32550348,32558699,	32535475,32539225,32541676,32542614,32550527,32558917,
mogat2	NM_001006083	chr10	-	32534813	32610776	32535320	32550372	6	32534813,32539025,32541501,32542409,32550348,32610669,	32535475,32539225,32541676,32542614,32550527,32610776,
atg101	NM_001037239	chr10	-	32657495	32660716	32657694	32660470	2	32657495,32660218,	32658099,32660716,
rad51c	NM_001006101	chr10	+	32663179	32672393	32663539	32672319	9	32663179,32663860,32664519,32664806,32665014,32670023,32670159,32670758,32672205,	32663657,32664104,32664677,32664940,32665146,32670090,32670220,32670819,32672393,
kctd7	NM_001045333	chr10	-	32881591	32890617	32882751	32890472	4	32881591,32886597,32886953,32890178,	32883128,32886776,32887123,32890617,
rabgef1	NM_200843	chr10	-	32856928	32877348	32858629	32877334	8	32856928,32861027,32861373,32863288,32864408,32866392,32874742,32877155,	32859031,32861284,32861465,32863421,32864493,32866559,32874936,32877348,
bcl7ba	NM_213165	chr10	-	33244154	33251747	33245217	33251729	6	33244154,33246237,33247947,33248255,33248540,33251637,	33245304,33246317,33248121,33248358,33248616,33251747,
myl10	NM_001017871	chr10	+	33171861	33179915	33171916	33179801	7	33171861,33173992,33174169,33177273,33179275,33179447,33179696,	33171919,33174079,33174245,33177378,33179354,33179496,33179915,
tbl2	NM_212767	chr10	-	33254714	33265650	33254791	33265335	7	33254714,33257012,33258804,33260427,33260661,33261316,33265212,	33255251,33257165,33258931,33260579,33260846,33261436,33265650,
mir130a-1	NR_030076	chr10	-	33377129	33377214	33377214	33377214	1	33377129,	33377214,
mir454a	NR_045237	chr10	-	33376817	33376941	33376941	33376941	1	33376817,	33376941,
mdh2	NM_213131	chr10	+	33383094	33392119	33383178	33391802	9	33383094,33385273,33386293,33386921,33387500,33387740,33389421,33389969,33391670,	33383241,33385442,33386377,33387031,33387626,33387818,33389521,33390121,33392119,
mir301a-1	NR_030125	chr10	-	33377000	33377086	33377086	33377086	1	33377000,	33377086,
ska2	NM_001199675	chr10	-	33369598	33379644	33369988	33379605	7	33369598,33370248,33370485,33373166,33373423,33375426,33379575,	33370121,33370381,33370528,33373241,33373600,33375516,33379644,
zgc:153345	NM_001077613	chr10	+	33393828	33403522	33393997	33403353	13	33393828,33394214,33394401,33397241,33398677,33398958,33399482,33399649,33400151,33400324,33400534,33400711,33401818,	33394129,33394303,33394498,33397525,33398841,33399105,33399563,33399752,33400201,33400433,33400619,33400847,33403522,
cfap298	NM_200088	chr10	+	33573837	33579111	33574196	33578610	8	33573837,33574175,33576390,33577016,33577164,33577633,33577869,33578499,	33573911,33574335,33576558,33577084,33577323,33577765,33577965,33579111,
rfc3	NM_201457	chr10	-	34024254	34033447	34024309	34033323	9	34024254,34024581,34024779,34025008,34027237,34027501,34031636,34032814,34033236,	34024501,34024651,34024878,34025145,34027419,34027599,34031704,34032952,34033447,
zar1l	NM_001199367	chr10	-	34000174	34002192	34000335	34002185	4	34000174,34000975,34001154,34001558,	34000479,34001050,34001247,34002192,
dclk1a	NM_001077549	chr10	-	34737321	34772211	34738129	34772144	12	34737321,34741630,34741869,34743279,34743886,34744414,34751246,34752351,34754569,34756884,34768564,34772128,	34738411,34741738,34741950,34743376,34743964,34744548,34751393,34752471,34754745,34756969,34768659,34772211,
sparta	NM_001113658	chr10	-	34889327	34907435	34889692	34907358	8	34889327,34892284,34893949,34894189,34897454,34899208,34906407,34907025,	34889894,34892375,34894108,34894384,34897593,34899403,34906797,34907435,
rfxap	NM_001326367	chr10	+	34958598	34961757	34958801	34961117	3	34958598,34959629,34961021,	34959176,34959740,34961757,
ccna1	NM_212818	chr10	-	34908335	34915894	34908712	34915735	9	34908335,34909259,34911663,34911856,34913037,34913340,34915330,34915588,34915815,	34908764,34909393,34911777,34912061,34913261,34913459,34915511,34915735,34915894,
smad9	NM_001328499	chr10	-	34961603	34981034	34962040	34976812	7	34961603,34965943,34969814,34971840,34973758,34976400,34980696,	34962184,34966200,34970036,34971948,34974016,34976933,34981034,
zgc:110006	NM_001020552	chr10	-	35059860	35108671	35059885	35103202	5	35059860,35062206,35063828,35103075,35108539,	35060052,35062269,35064305,35103209,35108671,
exosc8	NM_001002865	chr10	+	35002785	35011499	35002809	35011391	11	35002785,35002950,35003091,35005854,35006005,35006284,35006500,35008921,35009089,35009746,35011272,	35002826,35002987,35003155,35005928,35006051,35006390,35006546,35009018,35009210,35009853,35011499,
nsun5	NM_213285	chr10	+	35153002	35163607	35153095	35163365	10	35153002,35153843,35154070,35155355,35156180,35156410,35157529,35160359,35160907,35163344,	35153188,35153963,35154242,35155464,35156319,35156526,35157708,35160561,35161064,35163607,
pom121	NM_001366408	chr10	-	35166433	35186364	35170204	35186277	13	35166433,35172032,35177145,35180220,35180719,35180899,35181131,35182246,35182489,35182889,35183116,35183491,35185726,	35170299,35172143,35178549,35180631,35180819,35181024,35181217,35182338,35182664,35182970,35183281,35183701,35186364,
